no_of_dependents,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,education_ Graduate,education_ Not Graduate,self_employed_ No,self_employed_ Yes,target
3,0.020833333333333332,0.19047619047619047,18,0.5621805792163543,0.3956043956043956,0.288,-0.20279720279720279,-0.14893617021276595,0.0,1.0,1.0,0.0,0
5,0.5208333333333334,0.1391941391941392,8,-0.23509369676320271,0.3626373626373626,1.056,0.7202797202797203,0.8085106382978723,0.0,1.0,0.0,1.0,1
1,-0.041666666666666664,0.04395604395604396,10,-0.5928449744463373,0.01098901098901099,0.576,-0.013986013986013986,-0.2553191489361702,1.0,0.0,0.0,1.0,1
2,-0.7083333333333334,-0.7985347985347986,20,-0.15332197614991483,-0.16483516483516483,-0.368,-0.6713286713286714,-0.425531914893617,1.0,0.0,1.0,0.0,0
4,0.4166666666666667,-0.02197802197802198,14,-0.22487223168654175,0.8901098901098901,1.072,0.2517482517482518,0.3404255319148936,0.0,1.0,1.0,0.0,1
0,0.4375,0.4468864468864469,10,0.44293015332197616,1.098901098901099,1.328,0.32167832167832167,1.148936170212766,0.0,1.0,0.0,1.0,0
3,-1.0,-1.0256410256410255,10,-0.29982964224872233,-0.5824175824175825,-0.56,-0.951048951048951,-0.9148936170212766,0.0,1.0,0.0,1.0,1
2,-0.2708333333333333,0.029304029304029304,14,0.43270868824531517,0.5714285714285714,-0.128,-0.2727272727272727,-0.19148936170212766,0.0,1.0,0.0,1.0,0
3,0.9166666666666666,0.6007326007326007,6,-0.9676320272572402,-0.5934065934065934,2.416,1.3636363636363635,1.0425531914893618,0.0,1.0,0.0,1.0,1
4,0.5625,0.358974358974359,14,0.46337308347529815,-0.4065934065934066,0.848,0.40559440559440557,-0.02127659574468085,0.0,1.0,0.0,1.0,0
4,0.5833333333333334,1.2307692307692308,8,0.32367972742759793,1.1978021978021978,1.232,0.986013986013986,0.1276595744680851,1.0,0.0,1.0,0.0,0
3,-1.0,-0.9963369963369964,12,-0.4565587734241908,-0.5494505494505495,-0.528,-0.972027972027972,-0.8936170212765957,0.0,1.0,0.0,1.0,1
2,-0.4166666666666667,-0.41025641025641024,20,0.9846678023850085,-0.06593406593406594,0.304,-0.5244755244755245,-0.10638297872340426,0.0,1.0,1.0,0.0,0
1,-0.9166666666666666,-0.9377289377289377,16,0.12947189097103917,-0.38461538461538464,-0.528,-0.9090909090909091,-0.7659574468085106,0.0,1.0,0.0,1.0,0
0,0.7291666666666666,1.054945054945055,18,-0.41567291311754684,1.7142857142857142,-0.176,0.916083916083916,0.19148936170212766,1.0,0.0,1.0,0.0,1
4,-0.6041666666666666,-0.43956043956043955,2,-0.4838160136286201,-0.46153846153846156,-0.112,-0.6923076923076923,-0.5106382978723404,0.0,1.0,0.0,1.0,0
0,0.7916666666666666,0.6153846153846154,12,0.47018739352640543,0.0,1.2,0.8741258741258742,0.5531914893617021,0.0,1.0,0.0,1.0,0
1,0.625,1.2527472527472527,10,0.5178875638841567,-0.6153846153846154,1.44,1.083916083916084,0.0425531914893617,1.0,0.0,0.0,1.0,0
0,0.7916666666666666,0.5128205128205128,10,-0.1737649063032368,-0.3626373626373626,0.992,0.42657342657342656,1.574468085106383,1.0,0.0,1.0,0.0,0
4,0.2708333333333333,0.6813186813186813,6,-1.0323679727427597,1.164835164835165,1.264,0.7202797202797203,0.5319148936170213,0.0,1.0,0.0,1.0,1
5,-0.5416666666666666,-0.6007326007326007,16,-0.044293015332197615,-0.26373626373626374,0.032,-0.6153846153846154,-0.2127659574468085,1.0,0.0,1.0,0.0,0
1,0.75,1.413919413919414,10,0.555366269165247,1.1758241758241759,-0.48,0.34265734265734266,0.9574468085106383,1.0,0.0,0.0,1.0,0
0,0.4166666666666667,0.09523809523809523,14,0.48722316865417375,0.42857142857142855,0.032,0.6223776223776224,0.7446808510638298,1.0,0.0,1.0,0.0,0
0,-1.0,-1.0183150183150182,16,0.5996592844974447,-0.5934065934065934,-0.592,-0.951048951048951,-0.8723404255319149,1.0,0.0,1.0,0.0,0
4,-0.75,-0.8351648351648352,10,0.868824531516184,-0.45054945054945056,-0.592,-0.6923076923076923,-0.5957446808510638,0.0,1.0,0.0,1.0,0
3,0.041666666666666664,0.029304029304029304,6,0.38841567291311757,0.15384615384615385,0.064,0.17482517482517482,0.1702127659574468,1.0,0.0,1.0,0.0,0
2,-0.75,-0.73992673992674,18,-0.596252129471891,-0.12087912087912088,-0.4,-0.6293706293706294,-0.723404255319149,0.0,1.0,1.0,0.0,1
5,0.25,0.2564102564102564,4,-0.044293015332197615,-0.02197802197802198,1.152,0.5454545454545454,0.8723404255319149,1.0,0.0,1.0,0.0,0
5,0.6041666666666666,0.9816849816849816,10,-0.524701873935264,1.4175824175824177,-0.352,0.1958041958041958,-0.1276595744680851,1.0,0.0,0.0,1.0,1
1,0.2916666666666667,0.27106227106227104,10,0.40545144804088584,0.6923076923076923,0.784,0.32167832167832167,0.0,0.0,1.0,0.0,1.0,0
2,-0.125,0.14652014652014653,4,0.25894378194207834,0.5164835164835165,-0.096,-0.20279720279720279,0.10638297872340426,0.0,1.0,0.0,1.0,0
5,0.3541666666666667,0.43223443223443225,10,-0.08517887563884156,-0.5604395604395604,1.296,0.8811188811188811,-0.23404255319148937,1.0,0.0,1.0,0.0,0
3,0.08333333333333333,0.4249084249084249,10,-0.19420783645655879,0.5494505494505495,0.72,-0.07692307692307693,-0.10638297872340426,0.0,1.0,0.0,1.0,1
0,0.10416666666666667,0.3956043956043956,20,0.010221465076660987,0.16483516483516483,-0.512,0.3776223776223776,0.6595744680851063,0.0,1.0,0.0,1.0,0
5,-0.14583333333333334,-0.29304029304029305,20,0.6916524701873935,0.45054945054945056,-0.016,-0.26573426573426573,-0.425531914893617,1.0,0.0,0.0,1.0,0
4,-0.9791666666666666,-1.0036630036630036,18,-0.899488926746167,-0.5384615384615384,-0.56,-0.965034965034965,-0.9148936170212766,0.0,1.0,1.0,0.0,1
4,-0.25,-0.09523809523809523,20,-0.5110732538330494,0.46153846153846156,-0.512,-0.16083916083916083,0.0425531914893617,1.0,0.0,0.0,1.0,1
4,0.10416666666666667,-0.09523809523809523,20,0.9063032367972743,-0.25274725274725274,0.608,0.3776223776223776,0.425531914893617,0.0,1.0,1.0,0.0,0
0,-0.6041666666666666,-0.5201465201465202,2,-0.919931856899489,-0.24175824175824176,-0.496,-0.5874125874125874,-0.6382978723404256,0.0,1.0,1.0,0.0,0
4,0.041666666666666664,0.08791208791208792,2,-0.25894378194207834,-0.1978021978021978,0.24,0.35664335664335667,-0.1276595744680851,1.0,0.0,1.0,0.0,1
5,-0.125,0.18315018315018314,2,0.12265758091993186,0.5494505494505495,0.608,-0.18181818181818182,0.425531914893617,1.0,0.0,0.0,1.0,0
3,-0.8541666666666666,-0.8644688644688645,4,0.524701873935264,-0.34065934065934067,-0.576,-0.7552447552447552,-0.7659574468085106,1.0,0.0,1.0,0.0,0
2,-0.16666666666666666,0.10256410256410256,14,0.06814310051107325,0.46153846153846156,0.48,0.16783216783216784,0.0,1.0,0.0,0.0,1.0,0
5,-0.22916666666666666,0.06593406593406594,12,-0.293015332197615,-0.6153846153846154,-0.496,-0.17482517482517482,-0.2127659574468085,0.0,1.0,0.0,1.0,1
5,-0.4166666666666667,-0.37362637362637363,20,-0.303236797274276,0.25274725274725274,-0.096,-0.5594405594405595,-0.40425531914893614,0.0,1.0,1.0,0.0,1
5,0.5208333333333334,0.2490842490842491,12,-0.514480408858603,0.25274725274725274,0.096,0.6433566433566433,0.0425531914893617,1.0,0.0,0.0,1.0,1
0,0.1875,0.608058608058608,16,-1.0255536626916524,0.7252747252747253,0.448,0.21678321678321677,0.5531914893617021,0.0,1.0,1.0,0.0,1
2,0.6458333333333334,0.967032967032967,16,0.7632027257240205,0.6483516483516484,0.8,0.7972027972027972,1.3191489361702127,0.0,1.0,0.0,1.0,0
2,0.4791666666666667,0.9963369963369964,8,-0.7734241908006815,1.7912087912087913,0.208,0.1958041958041958,0.14893617021276595,0.0,1.0,0.0,1.0,1
1,-0.3541666666666667,-0.5567765567765568,4,-0.23509369676320271,-0.27472527472527475,-0.336,-0.11188811188811189,-0.10638297872340426,1.0,0.0,0.0,1.0,1
3,0.6458333333333334,0.43956043956043955,10,-0.5519591141396933,1.1538461538461537,1.232,1.013986013986014,0.3404255319148936,0.0,1.0,0.0,1.0,1
4,0.6041666666666666,1.1355311355311355,4,-0.58603066439523,0.6923076923076923,1.616,0.2937062937062937,1.4893617021276595,1.0,0.0,1.0,0.0,0
4,0.8125,1.1575091575091576,20,-0.24190800681431004,1.6923076923076923,0.592,1.1118881118881119,1.8297872340425532,1.0,0.0,0.0,1.0,1
1,-0.9166666666666666,-0.8717948717948718,20,0.22487223168654175,-0.6043956043956044,-0.432,-0.8391608391608392,-0.851063829787234,0.0,1.0,0.0,1.0,0
3,-0.6041666666666666,-0.4249084249084249,2,0.9335604770017035,-0.06593406593406594,-0.384,-0.5734265734265734,-0.2978723404255319,0.0,1.0,0.0,1.0,0
2,-1.0208333333333333,-1.0256410256410255,8,-0.1737649063032368,-0.5714285714285714,-0.56,-0.972027972027972,-0.9148936170212766,0.0,1.0,0.0,1.0,0
4,0.6458333333333334,0.4468864468864469,10,-0.19420783645655879,0.5714285714285714,0.528,0.7272727272727273,1.297872340425532,0.0,1.0,1.0,0.0,1
5,0.25,0.5787545787545788,18,0.08858603066439523,-0.5824175824175825,0.032,0.5944055944055944,0.7446808510638298,1.0,0.0,1.0,0.0,0
0,-0.9791666666666666,-0.9816849816849816,4,0.555366269165247,-0.5164835164835165,-0.544,-0.9370629370629371,-0.8936170212765957,1.0,0.0,1.0,0.0,0
5,0.2708333333333333,0.5054945054945055,16,0.42589437819420783,-0.5824175824175825,0.24,0.1958041958041958,1.0851063829787233,1.0,0.0,1.0,0.0,0
4,0.4166666666666667,0.3516483516483517,16,-0.817717206132879,1.3516483516483517,-0.176,0.5594405594405595,-0.10638297872340426,0.0,1.0,0.0,1.0,1
3,0.25,0.2271062271062271,2,-0.20783645655877342,1.2307692307692308,-0.448,0.1258741258741259,0.1702127659574468,0.0,1.0,0.0,1.0,1
1,-0.9791666666666666,-0.9597069597069597,16,0.28960817717206133,-0.5714285714285714,-0.544,-0.9370629370629371,-0.9148936170212766,0.0,1.0,0.0,1.0,0
3,-0.25,-0.03663003663003663,16,-0.3645655877342419,-0.34065934065934067,-0.24,-0.06293706293706294,-0.3404255319148936,1.0,0.0,1.0,0.0,1
4,-0.125,0.08791208791208792,14,-0.5587734241908007,0.3626373626373626,0.512,0.04195804195804196,-0.02127659574468085,1.0,0.0,1.0,0.0,1
3,0.6458333333333334,1.0476190476190477,10,-0.5315161839863713,-0.13186813186813187,1.76,1.034965034965035,0.48936170212765956,0.0,1.0,0.0,1.0,1
0,0.4583333333333333,0.10989010989010989,2,-0.3850085178875639,0.21978021978021978,-0.368,0.5034965034965035,1.3191489361702127,1.0,0.0,1.0,0.0,1
4,-0.8125,-0.8791208791208791,8,0.9165247018739353,-0.43956043956043955,-0.256,-0.8321678321678322,-0.7659574468085106,1.0,0.0,1.0,0.0,0
0,0.8125,1.4212454212454213,4,-0.1839863713798978,-0.3956043956043956,0.832,0.3776223776223776,1.6808510638297873,1.0,0.0,0.0,1.0,0
5,-0.3958333333333333,-0.29304029304029305,2,-0.5826235093696763,0.0989010989010989,0.0,-0.23776223776223776,-0.1702127659574468,1.0,0.0,1.0,0.0,0
4,1.0,1.1282051282051282,18,-0.3645655877342419,0.5274725274725275,0.688,1.027972027972028,1.9787234042553192,1.0,0.0,1.0,0.0,1
2,0.4375,0.17582417582417584,10,0.8620102214650767,1.3736263736263736,1.44,0.08391608391608392,0.3191489361702128,0.0,1.0,1.0,0.0,0
0,-0.5,-0.32967032967032966,20,0.30664395229982966,-0.5934065934065934,-0.32,-0.6083916083916084,-0.6595744680851063,0.0,1.0,0.0,1.0,1
2,-0.14583333333333334,-0.19047619047619047,20,-0.6201022146507666,0.4065934065934066,-0.16,0.07692307692307693,-0.23404255319148937,0.0,1.0,1.0,0.0,1
3,0.5833333333333334,0.4835164835164835,18,0.313458262350937,0.9010989010989011,1.104,0.5034965034965035,0.0851063829787234,1.0,0.0,0.0,1.0,0
1,0.9583333333333334,0.73992673992674,14,-0.010221465076660987,0.8791208791208791,1.648,1.4615384615384615,0.46808510638297873,0.0,1.0,0.0,1.0,0
3,0.5416666666666666,0.9597069597069597,4,-0.5587734241908007,0.9120879120879121,0.608,0.8741258741258742,0.3617021276595745,1.0,0.0,1.0,0.0,0
3,0.5625,1.032967032967033,4,-0.5315161839863713,0.17582417582417584,0.928,0.38461538461538464,1.446808510638298,1.0,0.0,1.0,0.0,0
4,-0.6458333333333334,-0.4835164835164835,6,0.797274275979557,-0.054945054945054944,-0.176,-0.7482517482517482,-0.3404255319148936,1.0,0.0,0.0,1.0,0
1,-0.4166666666666667,-0.3956043956043956,16,-0.7802385008517888,-0.3516483516483517,-0.032,-0.5244755244755245,-0.2127659574468085,1.0,0.0,0.0,1.0,1
2,-0.8125,-0.73992673992674,10,-0.1635434412265758,-0.6043956043956044,-0.416,-0.8321678321678322,-0.6595744680851063,0.0,1.0,0.0,1.0,0
3,-0.2708333333333333,-0.06593406593406594,16,0.2010221465076661,-0.08791208791208792,-0.528,-0.15384615384615385,0.1702127659574468,0.0,1.0,0.0,1.0,0
2,-0.14583333333333334,0.1391941391941392,16,0.9403747870528109,0.24175824175824176,0.608,-0.3006993006993007,0.19148936170212766,0.0,1.0,1.0,0.0,0
4,0.041666666666666664,-0.2857142857142857,12,0.7427597955706985,1.0769230769230769,1.04,0.2097902097902098,-0.40425531914893614,0.0,1.0,1.0,0.0,0
5,-0.8333333333333334,-0.7838827838827839,4,0.9812606473594548,-0.4945054945054945,-0.56,-0.7832167832167832,-0.7659574468085106,0.0,1.0,0.0,1.0,0
1,0.10416666666666667,0.46886446886446886,2,-0.1737649063032368,-0.26373626373626374,0.416,0.5244755244755245,0.3404255319148936,0.0,1.0,0.0,1.0,0
3,0.041666666666666664,0.358974358974359,4,-0.04088586030664395,0.8351648351648352,0.16,0.36363636363636365,0.723404255319149,0.0,1.0,0.0,1.0,0
0,0.8125,0.967032967032967,8,0.37137989778534924,-0.5164835164835165,0.48,0.6853146853146853,0.2765957446808511,1.0,0.0,0.0,1.0,0
4,0.9583333333333334,1.36996336996337,12,0.616695059625213,0.989010989010989,1.936,1.6293706293706294,0.425531914893617,1.0,0.0,0.0,1.0,0
5,1.0,1.5531135531135531,20,-0.45315161839863716,0.42857142857142855,2.352,1.7132867132867133,2.1702127659574466,0.0,1.0,1.0,0.0,1
1,-0.10416666666666667,0.04395604395604396,4,-0.034071550255536626,0.9010989010989011,0.016,-0.20279720279720279,-0.1276595744680851,0.0,1.0,1.0,0.0,0
1,0.3125,0.4468864468864469,4,-0.6405451448040886,0.7912087912087912,1.312,0.21678321678321677,-0.1276595744680851,0.0,1.0,1.0,0.0,0
3,-0.08333333333333333,-0.10256410256410256,12,-0.555366269165247,-0.17582417582417584,-0.064,0.13986013986013987,-0.0425531914893617,1.0,0.0,0.0,1.0,1
0,-0.4791666666666667,-0.5347985347985348,6,0.24872231686541738,-0.23076923076923078,-0.24,-0.6223776223776224,-0.2765957446808511,1.0,0.0,1.0,0.0,0
3,0.2708333333333333,-0.014652014652014652,10,-0.19420783645655879,0.5494505494505495,1.008,0.46153846153846156,0.1276595744680851,0.0,1.0,1.0,0.0,1
1,-0.875,-0.8131868131868132,18,-0.7086882453151618,-0.34065934065934067,-0.464,-0.8111888111888111,-0.6808510638297872,0.0,1.0,1.0,0.0,1
1,0.5,0.3882783882783883,10,0.22487223168654175,-0.4175824175824176,0.816,0.24475524475524477,0.5957446808510638,1.0,0.0,0.0,1.0,0
0,0.3125,0.8058608058608059,8,0.39182282793867124,0.7692307692307693,1.36,0.4965034965034965,0.9574468085106383,0.0,1.0,1.0,0.0,0
3,0.3541666666666667,0.3882783882783883,10,-0.29642248722316866,1.1428571428571428,0.368,0.7972027972027972,0.851063829787234,1.0,0.0,0.0,1.0,1
4,-0.4583333333333333,-0.2490842490842491,10,0.4804088586030664,0.10989010989010989,0.048,-0.5104895104895105,-0.6170212765957447,0.0,1.0,1.0,0.0,0
4,-0.6458333333333334,-0.5274725274725275,20,-0.02385008517887564,-0.5494505494505495,-0.224,-0.6783216783216783,-0.425531914893617,1.0,0.0,0.0,1.0,0
4,0.9791666666666666,1.2893772893772895,18,-0.034071550255536626,0.42857142857142855,-0.528,1.3566433566433567,2.0851063829787235,0.0,1.0,1.0,0.0,0
0,-0.20833333333333334,-0.13186813186813187,8,0.6678023850085179,-0.2087912087912088,-0.48,-0.36363636363636365,-0.3829787234042553,0.0,1.0,0.0,1.0,0
5,-0.8333333333333334,-0.7838827838827839,2,-0.22146507666098808,-0.5714285714285714,-0.384,-0.7202797202797203,-0.6170212765957447,1.0,0.0,0.0,1.0,0
5,-0.8333333333333334,-0.7838827838827839,20,0.868824531516184,-0.26373626373626374,-0.4,-0.7552447552447552,-0.723404255319149,0.0,1.0,1.0,0.0,0
5,0.020833333333333332,-0.21245421245421245,6,0.18739352640545145,0.27472527472527475,0.224,-0.22377622377622378,0.23404255319148937,0.0,1.0,1.0,0.0,0
5,-0.020833333333333332,0.0,18,-0.3202725724020443,0.6813186813186813,-0.192,0.36363636363636365,0.0851063829787234,1.0,0.0,0.0,1.0,1
4,-0.25,-0.1978021978021978,10,0.858603066439523,0.5054945054945055,0.048,-0.3076923076923077,-0.3617021276595745,1.0,0.0,0.0,1.0,0
5,-0.14583333333333334,0.05128205128205128,4,-0.6882453151618398,-0.5934065934065934,0.272,0.20279720279720279,-0.44680851063829785,1.0,0.0,1.0,0.0,0
1,0.5833333333333334,1.0695970695970696,2,0.20442930153321975,1.5384615384615385,1.344,0.9790209790209791,1.1914893617021276,1.0,0.0,0.0,1.0,0
5,0.5833333333333334,0.2271062271062271,2,-0.14991482112436116,1.5494505494505495,-0.144,1.0,0.19148936170212766,1.0,0.0,1.0,0.0,0
2,-0.6458333333333334,-0.5787545787545788,14,0.11925042589437819,-0.07692307692307693,-0.56,-0.6783216783216783,-0.46808510638297873,0.0,1.0,0.0,1.0,0
2,-1.0208333333333333,-1.0183150183150182,8,0.8449744463373083,-0.5714285714285714,-0.56,-0.965034965034965,-0.9148936170212766,1.0,0.0,1.0,0.0,0
0,-0.75,-0.7692307692307693,12,0.6337308347529813,-0.21978021978021978,-0.336,-0.6153846153846154,-0.6808510638297872,0.0,1.0,0.0,1.0,0
4,-0.1875,0.06593406593406594,18,0.6507666098807495,0.18681318681318682,-0.48,-0.08391608391608392,-0.48936170212765956,0.0,1.0,1.0,0.0,0
2,0.14583333333333334,0.5787545787545788,6,0.9710391822827938,0.6923076923076923,-0.176,0.17482517482517482,0.06382978723404255,0.0,1.0,0.0,1.0,0
5,-0.1875,-0.1684981684981685,2,0.282793867120954,0.5384615384615384,-0.56,0.06993006993006994,-0.06382978723404255,1.0,0.0,0.0,1.0,0
5,-0.8958333333333334,-0.9157509157509157,12,-0.817717206132879,-0.4835164835164835,-0.432,-0.8041958041958042,-0.7659574468085106,0.0,1.0,0.0,1.0,1
5,-0.9583333333333334,-0.9816849816849816,12,-0.5076660988074957,-0.46153846153846156,-0.512,-0.951048951048951,-0.8936170212765957,1.0,0.0,1.0,0.0,1
1,0.3541666666666667,0.17582417582417584,2,0.4804088586030664,1.0879120879120878,0.032,0.6363636363636364,-0.2127659574468085,0.0,1.0,0.0,1.0,0
0,-1.0,-1.010989010989011,4,0.0,-0.5274725274725275,-0.56,-0.9790209790209791,-0.9148936170212766,0.0,1.0,0.0,1.0,0
4,-0.4791666666666667,-0.6227106227106227,18,-0.6405451448040886,-0.37362637362637363,0.08,-0.43356643356643354,-0.5319148936170213,1.0,0.0,1.0,0.0,1
3,-0.7708333333333334,-0.8278388278388278,2,0.16695059625212946,-0.6043956043956044,-0.256,-0.7762237762237763,-0.5531914893617021,1.0,0.0,1.0,0.0,0
4,0.25,0.21978021978021978,6,0.030664395229982964,1.1428571428571428,-0.064,0.6223776223776224,-0.2765957446808511,1.0,0.0,1.0,0.0,0
3,-0.2708333333333333,0.03663003663003663,20,-0.21465076660988075,0.4175824175824176,-0.432,-0.3706293706293706,-0.19148936170212766,1.0,0.0,0.0,1.0,1
5,0.0625,0.47619047619047616,12,0.19761499148211242,1.120879120879121,1.072,0.38461538461538464,0.19148936170212766,0.0,1.0,1.0,0.0,0
0,-1.0208333333333333,-1.0183150183150182,10,-0.054514480408858604,-0.6263736263736264,-0.576,-0.986013986013986,-0.9361702127659575,1.0,0.0,0.0,1.0,1
2,0.625,0.2857142857142857,6,-0.787052810902896,1.4835164835164836,1.04,1.1468531468531469,0.723404255319149,0.0,1.0,1.0,0.0,1
5,-0.08333333333333333,-0.014652014652014652,16,0.9574105621805792,0.4725274725274725,0.112,-0.3706293706293706,-0.14893617021276595,1.0,0.0,1.0,0.0,0
5,0.375,0.6813186813186813,6,-0.7529812606473595,1.2637362637362637,0.512,0.4825174825174825,0.9361702127659575,1.0,0.0,0.0,1.0,1
4,-0.14583333333333334,0.029304029304029304,12,-0.4906303236797274,0.01098901098901099,-0.464,-0.22377622377622378,-0.44680851063829785,0.0,1.0,0.0,1.0,1
3,-0.041666666666666664,0.32234432234432236,4,-0.09540034071550256,0.9340659340659341,0.864,0.13286713286713286,0.02127659574468085,0.0,1.0,0.0,1.0,0
5,-0.2708333333333333,-0.315018315018315,16,0.010221465076660987,0.23076923076923078,-0.288,-0.32867132867132864,-0.3829787234042553,1.0,0.0,0.0,1.0,0
0,-0.6666666666666666,-0.608058608058608,16,0.7086882453151618,-0.4945054945054945,-0.576,-0.6643356643356644,-0.5531914893617021,0.0,1.0,0.0,1.0,0
1,0.041666666666666664,0.23443223443223443,12,0.9744463373083475,1.065934065934066,-0.512,0.02097902097902098,0.48936170212765956,0.0,1.0,1.0,0.0,0
3,0.3958333333333333,0.8424908424908425,18,0.293015332197615,1.2747252747252746,0.32,0.4125874125874126,0.2978723404255319,0.0,1.0,0.0,1.0,0
1,1.0,0.4468864468864469,20,0.7427597955706985,0.7802197802197802,0.72,1.6433566433566433,1.4042553191489362,0.0,1.0,1.0,0.0,0
2,0.9375,1.120879120879121,12,0.596252129471891,-0.3516483516483517,2.224,0.5664335664335665,0.7446808510638298,1.0,0.0,1.0,0.0,0
5,0.7083333333333334,0.7912087912087912,4,-0.909710391822828,0.31868131868131866,-0.4,1.118881118881119,0.9574468085106383,1.0,0.0,1.0,0.0,1
3,-0.22916666666666666,-0.43956043956043955,4,0.21805792163543442,0.6483516483516484,0.416,0.04895104895104895,-0.2127659574468085,0.0,1.0,0.0,1.0,0
4,0.3958333333333333,0.3663003663003663,8,0.3577512776831346,1.3186813186813187,-0.176,0.6783216783216783,0.0,1.0,0.0,0.0,1.0,0
0,0.22916666666666666,0.1978021978021978,8,-0.06814310051107325,-0.2087912087912088,0.032,-0.06993006993006994,-0.2553191489361702,0.0,1.0,1.0,0.0,0
4,-0.7708333333333334,-0.7985347985347986,12,0.06132879045996593,-0.27472527472527475,-0.448,-0.6643356643356644,-0.574468085106383,0.0,1.0,0.0,1.0,0
0,0.8958333333333334,0.9084249084249084,10,-0.2282793867120954,-0.13186813186813187,-0.32,1.3426573426573427,0.06382978723404255,0.0,1.0,0.0,1.0,1
0,0.3958333333333333,0.46153846153846156,20,-0.7597955706984668,0.6813186813186813,1.136,0.45454545454545453,0.3617021276595745,0.0,1.0,0.0,1.0,1
